latitude,longitude,xco2,name,capacity_mw,generation_gwh,est_Gt_co2_emms,est_Gt_co2_atm,Gt_co2
16.64,80.5504,403.618628,KONDAPALLI GT,1458.0,2211.188,0.0015478316,0.00069652422,3152.2614846799997
16.64,80.5504,406.007666,KONDAPALLI GT,1458.0,644.4,0.00045108,0.00020298600000000002,3170.9198714599997
28.7962,77.0706,400.550908,PRAGATI CCCP -III,1371.2,1836.1148,0.00128528036,0.000578376162,3128.3025914799996
28.7962,77.0706,404.240802,PRAGATI CCCP -III,1371.2,1973.374,0.0013813618,0.00062161281,3157.1206636199995
28.7962,77.0706,406.477237,PRAGATI CCCP -III,1371.2,2844.5074,0.00199115518,0.0008960198309999999,3174.5872209699996
21.6923,72.6215,400.052379,DGEN MEGA CCCP,1200.0,2636.864,0.0018458047999999998,0.0008306121599999999,3124.4090799899996
21.6923,72.6215,403.495741,DGEN MEGA CCCP,1200.0,2.97,2.0790000000000003e-06,9.355500000000002e-07,3151.30173721
21.6923,72.6215,405.926892,DGEN MEGA CCCP,1200.0,0.0,0.0,0.0,3170.28902652
21.3395,72.9889,400.076507,SUGEN CCCP,1147.5,3516.449,0.0024615143,0.001107681435,3124.5975196699997
21.3395,72.9889,403.527214,SUGEN CCCP,1147.5,4654.18,0.003257926,0.0014660667,3151.54754134
21.3395,72.9889,405.960123,SUGEN CCCP,1147.5,6396.12,0.004477284,0.0020147778,3170.54856063
28.5932,77.6101,400.753525,DADRI GT,816.4,2924.0,0.0020468,0.00092106,3129.88503025
28.5932,77.6101,404.483031,DADRI GT,816.4,2178.0,0.0015245999999999999,0.00068607,3159.0124721099996
28.5932,77.6101,406.719574,DADRI GT,816.4,1575.0,0.0011025,0.000496125,3176.47987294
16.9248,81.8111,400.111799,GREL CCPP (RAJAMUNDRY),768.0,566.89,0.000396823,0.00017857035,3124.87315019
16.9248,81.8111,403.585796,GREL CCPP (RAJAMUNDRY),768.0,626.6846195736201,0.0004386792337015341,0.00019740565516569036,3152.00506676
16.9248,81.8111,405.998649,GREL CCPP (RAJAMUNDRY),768.0,0.0,0.0,0.0,3170.84944869
23.4987,91.4385,400.248282,PALATANA CCPP,726.6,3337.293,0.0023361051,0.0010512472949999999,3125.93908242
23.4987,91.4385,403.737958,PALATANA CCPP,726.6,3993.958,0.0027957706,0.0012580967700000002,3153.1934519799997
23.4987,91.4385,406.088942,PALATANA CCPP,726.6,3870.43,0.002709301,0.00121918545,3171.5546370199995
20.8986,71.4693,399.989461,PIPAVAV CCCP,702.86,454.954,0.00031846779999999996,0.00014331050999999998,3123.91769041
20.8986,71.4693,403.416614,PIPAVAV CCCP,702.86,216.621274,0.0001516348918,6.823570131e-05,3150.6837553399996
20.8986,71.4693,405.839167,PIPAVAV CCCP,702.86,160.5282,0.00011236973999999999,5.0566383e-05,3169.6038942699997
18.88,72.9715,400.125338,URAN GT,672.0,2801.53,0.001961071,0.0008824819500000001,3124.97888978
18.88,72.9715,403.503701,URAN GT,672.0,3203.3,0.00224231,0.0010090395,3151.36390481
18.88,72.9715,405.939281,URAN GT,672.0,3119.863,0.0021839040999999996,0.0009827568449999999,3170.38578461
21.78,72.979,400.108326,PAGUTHAN,655.0,875.54,0.000612878,0.0002757951,3124.8460260599995
21.78,72.979,403.567687,PAGUTHAN,655.0,273.01,0.00019110699999999998,8.599815e-05,3151.8636354699997
21.78,72.979,405.988386,PAGUTHAN,655.0,424.73,0.00029731099999999997,0.00013378995,3170.7692946599996
26.6282,79.5286,400.364027,AURAIYA GT,652.0,1465.0,0.0010255,0.000461475,3126.84305087
26.6282,79.5286,404.096324,AURAIYA GT,652.0,509.0,0.0003563,0.000160335,3155.9922904399996
26.6282,79.5286,406.339585,AURAIYA GT,652.0,357.0,0.0002499,0.000112455,3173.5121588499997
21.8242,73.1136,400.108326,GANDHAR GT,648.0,923.0,0.0006460999999999999,0.00029074499999999997,3124.8460260599995
21.8242,73.1136,403.567687,GANDHAR GT,648.0,2290.811,0.0016035677,0.000721605465,3151.8636354699997
21.8242,73.1136,405.988386,GANDHAR GT,648.0,3031.0,0.0021217,0.0009547649999999999,3170.7692946599996
21.175,72.6879,400.021654,KAWAS GT,645.0,1174.0,0.0008217999999999999,0.00036981,3124.16911774
21.175,72.6879,403.456618,KAWAS GT,645.0,1673.0,0.0011711,0.000526995,3150.9961865799996
21.175,72.6879,405.891205,KAWAS GT,645.0,2340.0,0.001638,0.0007371,3170.01031105
22.2396,72.752,400.088602,DHUVARAN CCPP,595.2,384.538,0.0002691766,0.00012112946999999999,3124.6919816199998
22.2396,72.752,403.538419,DHUVARAN CCPP,595.2,283.74811,0.000198623677,8.938065465e-05,3151.6350523899996
22.2396,72.752,405.9571,DHUVARAN CCPP,595.2,549.8693,0.00038490850999999996,0.0001732088295,3170.524951
21.111,72.655,400.021654,ESSAR GT IMP.,515.0,0.0,0.0,0.0,3124.16911774
21.111,72.655,403.456618,ESSAR GT IMP.,515.0,0.0,0.0,0.0,3150.9961865799996
21.111,72.655,405.891205,ESSAR GT IMP.,515.0,0.0,0.0,0.0,3170.01031105
17.0386,82.1286,400.132877,GAUTAMI CCCP,468.57,100.65,7.0455e-05,3.1704750000000005e-05,3125.0377693699998
17.0386,82.1286,403.63935,GAUTAMI CCCP,468.57,0.0,0.0,0.0,3152.4233234999997
17.0386,82.1286,406.048066,GAUTAMI CCCP,468.57,0.0,0.0,0.0,3171.23539546
16.9312,81.86,400.111799,JEGURUPADU GT,445.674,666.941,0.00046685870000000003,0.00021008641500000003,3124.87315019
16.9312,81.86,403.585796,JEGURUPADU GT,445.674,999.65,0.000699755,0.00031488975000000004,3152.00506676
16.9312,81.86,405.998649,JEGURUPADU GT,445.674,1030.99,0.000721693,0.00032476185000000004,3170.84944869
28.3452,77.3615,400.753525,F_BAD CCGT,431.586,1068.0,0.0007476,0.00033642,3129.88503025
28.3452,77.3615,404.483031,F_BAD CCGT,431.586,1004.908,0.0007034356,0.00031654602,3159.0124721099996
28.3452,77.3615,406.719574,F_BAD CCGT,431.586,811.0,0.0005677,0.000255465,3176.47987294
25.1797,76.3188,400.186562,ANTA GT,419.33,909.0,0.0006363,0.00028633500000000003,3125.4570492199996
25.1797,76.3188,403.821291,ANTA GT,419.33,666.42,0.0004664939999999999,0.00020992229999999997,3153.84428271
25.1797,76.3188,406.110165,ANTA GT,419.33,430.0,0.000301,0.00013545,3171.7203886499997
16.9238,81.8141,400.111799,VEMAGIRI CCCP,388.5,588.748,0.00041212360000000007,0.00018545562000000002,3124.87315019
16.9238,81.8141,403.585796,VEMAGIRI CCCP,388.5,301.17,0.000210819,9.486855e-05,3152.00506676
16.9238,81.8141,405.998649,VEMAGIRI CCCP,388.5,0.0,0.0,0.0,3170.84944869
21.3411,72.9895,400.076507,UNO SUGEN,382.5,834.058,0.0005838406,0.00026272827,3124.5975196699997
21.3411,72.9895,403.527214,UNO SUGEN,382.5,0.0,0.0,0.0,3151.54754134
21.3411,72.9895,405.960123,UNO SUGEN,382.5,0.0,0.0,0.0,3170.54856063
21.2285,72.8705,400.021654,UTRAN CCCP EXT,374.571,1237.589,0.0008663122999999999,0.000389840535,3124.16911774
21.2285,72.8705,403.456618,UTRAN CCCP EXT,374.571,145.405,0.0001017835,4.5802575000000006e-05,3150.9961865799996
21.2285,72.8705,405.891205,UTRAN CCCP EXT,374.571,242.181,0.0001695267,7.6287015e-05,3170.01031105
21.1652,72.6613,400.021654,HAZIRA-GSECL,351.43,0.0,0.0,0.0,3124.16911774
21.1652,72.6613,403.456618,HAZIRA-GSECL,351.43,222.8173,0.00015597210999999998,7.018744949999999e-05,3150.9961865799996
21.1652,72.6613,405.891205,HAZIRA-GSECL,351.43,185.639,0.0001299473,5.847628499999999e-05,3170.01031105
9.2404,76.4283,399.828046,KAYAM KULAM GT,350.0,131.0,9.169999999999999e-05,4.1265e-05,3122.6570392599997
9.2404,76.4283,403.22415,KAYAM KULAM GT,350.0,14.107692307692307,9.875384615384615e-06,4.443923076923077e-06,3149.1806115
9.2404,76.4283,405.604482,KAYAM KULAM GT,350.0,0.0,0.0,0.0,3167.77100442
11.0749,79.834,399.889835,P.NALLUR CCGT,330.5,152.252966,0.00010657707619999998,4.7959684289999995e-05,3123.13961135
11.0749,79.834,403.354376,P.NALLUR CCGT,330.5,195.884661,0.0001371192627,6.1703668215e-05,3150.1976765599998
11.0749,79.834,405.761563,P.NALLUR CCGT,330.5,0.0,0.0,0.0,3168.99780703
28.6146,77.2528,400.753525,PRAGATI CCGT,330.0,1497.798,0.0010484586,0.00047180637,3129.88503025
28.6146,77.2528,404.483031,PRAGATI CCGT,330.0,1759.182,0.0012314274,0.00055414233,3159.0124721099996
28.6146,77.2528,406.719574,PRAGATI CCGT,330.0,1908.437,0.0013359059,0.000601157655,3176.47987294
26.7024,77.8492,400.223822,DHOLPUR,330.0,282.7,0.00019789,8.90505e-05,3125.74804982
26.7024,77.8492,403.904087,DHOLPUR,330.0,94.855,6.63985e-05,2.9879325000000002e-05,3154.49091947
26.7024,77.8492,406.186652,DHOLPUR,330.0,210.2305,0.00014716135,6.62226075e-05,3172.3177521199996
22.3758,73.1017,400.167836,G.I.P.C.L. GT,310.0,932.13,0.0006524909999999999,0.00029362094999999997,3125.31079916
22.3758,73.1017,403.631802,G.I.P.C.L. GT,310.0,751.743,0.0005262201,0.000236799045,3152.3643736199997
22.3758,73.1017,406.032674,G.I.P.C.L. GT,310.0,693.296,0.0004853072,0.00021838824000000001,3171.11518394
27.341,95.408,400.444107,KATHALGURI GT,291.0,1713.14992,0.001199204944,0.0005396422248,3127.46847567
27.341,95.408,403.93118,KATHALGURI GT,291.0,1531.1131,0.0010717791699999999,0.00048230062649999995,3154.7025157999997
27.341,95.408,406.283641,KATHALGURI GT,291.0,1557.9901,0.00109059307,0.0004907668815000001,3173.0752362099997
16.9345,81.7245,400.111799,VIJESWARAM GT,272.3,693.874313,0.00048571201909999997,0.000218570408595,3124.87315019
16.9345,81.7245,403.585796,VIJESWARAM GT,272.3,669.578138,0.0004687046966,0.00021091711347,3152.00506676
16.9345,81.7245,405.998649,VIJESWARAM GT,272.3,1156.305799,0.0008094140593,0.000364236326685,3170.84944869
27.336,70.538,400.010145,RAMGARH GT,270.5,1459.399526,0.0010215796682,0.00045971085069,3124.07923245
27.336,70.538,403.472617,RAMGARH GT,270.5,1367.92423,0.0009575469609999999,0.00043089613244999997,3151.12113877
27.336,70.538,405.868731,RAMGARH GT,270.5,1391.01485,0.000973710395,0.00043816967775,3169.83478911
28.6194,77.2504,400.753525,I.P.GT,270.0,445.882,0.00031211739999999997,0.00014045283,3129.88503025
28.6194,77.2504,404.483031,I.P.GT,270.0,673.162,0.0004712134,0.00021204602999999998,3159.0124721099996
28.6194,77.2504,406.719574,I.P.GT,270.0,562.509,0.0003937563,0.000177190335,3176.47987294
12.9019,74.816,399.882693,TANIR BAVI,220.0,0.0,0.0,0.0,3123.08383233
12.9019,74.816,403.302008,TANIR BAVI,220.0,0.0,0.0,0.0,3149.78868248
12.9019,74.816,405.618255,TANIR BAVI,220.0,0.0,0.0,0.0,3167.87857155
17.0853,82.1283,400.132877,PEDDAPURAM CCGT(Samalkot),220.0,0.0,0.0,0.0,3125.0377693699998
17.0853,82.1283,403.63935,PEDDAPURAM CCGT(Samalkot),220.0,0.0,0.0,0.0,3152.4233234999997
17.0853,82.1283,406.048066,PEDDAPURAM CCGT(Samalkot),220.0,0.0,0.0,0.0,3171.23539546
17.0587,82.3097,400.132877,GODAVARI GT,205.24,535.411,0.00037478769999999993,0.00016865446499999997,3125.0377693699998
17.0587,82.3097,403.63935,GODAVARI GT,205.24,933.37,0.000653359,0.00029401154999999997,3152.4233234999997
17.0587,82.3097,406.048066,GODAVARI GT,205.24,553.615,0.00038753050000000003,0.00017438872500000001,3171.23539546
9.3484,78.9235,399.833285,VALUTHUR GT,186.2,680.475,0.00047633249999999995,0.000214349625,3122.6979558499997
9.3484,78.9235,403.276645,VALUTHUR GT,186.2,906.996,0.0006348971999999999,0.00028570373999999997,3149.5905974499997
9.3484,78.9235,405.654563,VALUTHUR GT,186.2,1198.136,0.0008386951999999999,0.00037741284,3168.16213703
19.0018,72.8967,400.125338,TROMBAY GT,180.0,1149.0,0.0008043,0.000361935,3124.97888978
19.0018,72.8967,403.503701,TROMBAY GT,180.0,1372.0,0.0009603999999999999,0.00043218,3151.36390481
19.0018,72.8967,405.939281,TROMBAY GT,180.0,1314.0,0.0009197999999999999,0.00041390999999999997,3170.38578461
10.074,76.3188,399.9249,BSES Kerala CCGT,165.0,3.4172,2.3920399999999995e-06,1.0764179999999998e-06,3123.4134689999996
10.074,76.3188,403.348499,BSES Kerala CCGT,165.0,0.0,0.0,0.0,3150.15177719
10.074,76.3188,405.695631,BSES Kerala CCGT,165.0,60.718,4.25026e-05,1.912617e-05,3168.48287811
27.1858,95.376,400.011769,NAMRUP GT,161.75,487.339,0.0003411373,0.00015351178499999998,3124.09191589
27.1858,95.376,403.504056,NAMRUP GT,161.75,333.18,0.000233226,0.0001049517,3151.36667736
27.1858,95.376,405.851575,NAMRUP GT,161.75,306.396,0.0002144772,9.651474e-05,3169.70080075
22.3256,69.7399,399.994048,HAZIRA CCCP,156.1,136.0644,9.524508e-05,4.2860286e-05,3123.95351488
22.3256,69.7399,403.447366,HAZIRA CCCP,156.1,23.37455,1.6362185e-05,7.36298325e-06,3150.92392846
22.3256,69.7399,405.82451,HAZIRA CCCP,156.1,1.878,1.3145999999999999e-06,5.9157e-07,3169.4894231
27.0221,94.8833,400.287994,LAKWA GT,142.2,870.2,0.00060914,0.000274113,3126.24923314
27.0221,94.8833,403.771254,LAKWA GT,142.2,823.297501,0.0005763082507,0.000259338712815,3153.45349374
27.0221,94.8833,406.127073,LAKWA GT,142.2,614.442988,0.00043011009160000003,0.00019354954122000002,3171.8524401299996
23.438,91.274,400.289525,MONARCHAK CCPP,136.5,125.88,8.8116e-05,3.96522e-05,3126.2611902500003
23.438,91.274,403.776332,MONARCHAK CCPP,136.5,174.7967,0.00012235769,5.50609605e-05,3153.49315292
23.438,91.274,406.143931,MONARCHAK CCPP,136.5,645.293,0.00045170510000000003,0.00020326729500000002,3171.9841011099998
23.8712,91.3602,400.331612,AGARTALA GT,135.0,843.747,0.0005906228999999999,0.000265780305,3126.58988972
23.8712,91.3602,403.809938,AGARTALA GT,135.0,886.004428,0.0006202030996,0.00027909139481999996,3153.75561578
23.8712,91.3602,406.184703,AGARTALA GT,135.0,663.7745,0.00046464215,0.00020908896750000002,3172.30253043
13.1021,80.2682,399.949608,BASIN BRIDGE GT,120.0,8.29591247299784,5.807138731098487e-06,2.6132124289943193e-06,3123.6064384799997
13.1021,80.2682,403.435476,BASIN BRIDGE GT,120.0,10.46898,7.328286e-06,3.2977287e-06,3150.8310675599996
13.1021,80.2682,405.872465,BASIN BRIDGE GT,120.0,5.85771,4.100397e-06,1.84517865e-06,3169.8639516499998
11.1208,79.5287,399.889835,KARUPPUR GT,119.8,620.207,0.00043414489999999995,0.000195365205,3123.13961135
11.1208,79.5287,403.354376,KARUPPUR GT,119.8,480.967,0.0003366769,0.000151504605,3150.1976765599998
11.1208,79.5287,405.761563,KARUPPUR GT,119.8,469.44,0.000328608,0.00014787359999999999,3168.99780703
10.5415,79.4507,399.853104,KOVILKALAPPAL,107.88,363.398,0.00025437859999999997,0.00011447036999999999,3122.8527422399998
10.5415,79.4507,403.306022,KOVILKALAPPAL,107.88,308.967,0.00021627689999999996,9.732460499999999e-05,3149.8200318199997
10.5415,79.4507,405.70464,KOVILKALAPPAL,107.88,266.158,0.0001863106,8.383977000000001e-05,3168.5532384
11.076,79.57,399.889835,KUTTALAM GT,101.0,518.844,0.0003631908,0.00016343586,3123.13961135
11.076,79.57,403.354376,KUTTALAM GT,101.0,335.927,0.0002351489,0.000105817005,3150.1976765599998
11.076,79.57,405.761563,KUTTALAM GT,101.0,309.549,0.00021668429999999997,9.750793499999999e-05,3168.99780703
28.7327,77.1016,400.753525,RITHALA CCCP,94.8,0.0,0.0,0.0,3129.88503025
28.7327,77.1016,404.483031,RITHALA CCCP,94.8,0.0,0.0,0.0,3159.0124721099996
28.7327,77.1016,406.719574,RITHALA CCCP,94.8,0.0,0.0,0.0,3176.47987294
23.626,91.1948,400.289525,ROKHIA GT,63.0,466.77,0.000326739,0.00014703255,3126.2611902500003
23.626,91.1948,403.776332,ROKHIA GT,63.0,434.18,0.000303926,0.0001367667,3153.49315292
23.626,91.1948,406.143931,ROKHIA GT,63.0,406.76,0.00028473199999999994,0.00012812939999999997,3171.9841011099998
9.3279,78.9215,399.833285,VALANTHARVI GT,52.8,170.734,0.00011951380000000001,5.378121000000001e-05,3122.6979558499997
9.3279,78.9215,403.276645,VALANTHARVI GT,52.8,374.892,0.0002624244,0.00011809098,3149.5905974499997
9.3279,78.9215,405.654563,VALANTHARVI GT,52.8,370.625,0.0002594375,0.00011674687500000001,3168.16213703
23.807,91.565,400.250843,BARAMURA,42.0,231.626436,0.0001621385052,7.296232734e-05,3125.9590838299996
23.807,91.565,403.736901,BARAMURA,42.0,187.1936693391032,0.00013103556853737223,5.8966005841817506e-05,3153.18519681
23.807,91.565,406.102443,BARAMURA,42.0,178.10669,0.00012467468299999997,5.610360734999999e-05,3171.6600798299996
10.9325,79.8216,399.889835,KARAIKAL,32.5,212.9191786,0.00014904342501999998,6.706954125899999e-05,3123.13961135
10.9325,79.8216,403.354376,KARAIKAL,32.5,231.32471,0.000161927297,7.286728365e-05,3150.1976765599998
10.9325,79.8216,405.761563,KARAIKAL,32.5,212.3774439145722,0.00014866421074020053,6.689889483309024e-05,3168.99780703
11.2054,75.8067,399.906087,KOJIKODE DG,96.0,133.4064,0.000102722928,4.62253176e-05,3123.2665394699998
11.2054,75.8067,403.326551,KOJIKODE DG,96.0,36.34044,2.79821388e-05,1.259196246e-05,3149.98036331
11.2054,75.8067,405.677962,KOJIKODE DG,96.0,0.74653,5.748281000000001e-07,2.5867264500000004e-07,3168.3448832199997
9.9975,76.3744,399.9249,BRAMHAPURAM DG,60.0,12.8899,9.925223e-06,4.466350350000001e-06,3123.4134689999996
9.9975,76.3744,403.348499,BRAMHAPURAM DG,60.0,5.1171,3.940167e-06,1.7730751499999999e-06,3150.15177719
9.9975,76.3744,405.695631,BRAMHAPURAM DG,60.0,0.4257687955728225,3.278419725910733e-07,1.47528887665983e-07,3168.48287811
